utterance_id,conv_id,turn_id,intent_id,intent_confidence,sb_binary,turn_id_norm
utterance_186_5,186,5,7,0.9,0,0.16666666666666666
utterance_186_7,186,7,2,0.9,0,0.23333333333333334
utterance_186_9,186,9,2,0.9,0,0.3
utterance_186_11,186,11,2,0.9,0,0.36666666666666664
utterance_186_18,186,18,9,0.9,0,0.6
utterance_186_19,186,19,6,0.9,1,0.6333333333333333
utterance_186_21,186,21,5,0.9,0,0.7
utterance_186_25,186,25,8,0.9,0,0.8333333333333334
utterance_186_27,186,27,1,0.9,0,0.9
utterance_186_28,186,28,5,0.9,0,0.9333333333333333
utterance_186_30,186,30,5,1.0,0,1.0
utterance_187_4,187,4,7,0.9,1,0.16666666666666666
utterance_187_5,187,5,9,0.9,0,0.20833333333333334
utterance_187_8,187,8,0,0.9,0,0.3333333333333333
utterance_187_9,187,9,4,0.9,1,0.375
utterance_187_11,187,11,4,0.9,1,0.4583333333333333
utterance_187_14,187,14,4,0.9,1,0.5833333333333334
utterance_187_15,187,15,7,0.9,1,0.625
utterance_187_17,187,17,8,0.9,0,0.7083333333333334
utterance_187_19,187,19,8,0.85,0,0.7916666666666666
utterance_187_20,187,20,0,0.9,0,0.8333333333333334
utterance_187_24,187,24,9,0.9,0,1.0
utterance_188_1,188,1,4,0.9,0,0.020833333333333332
utterance_188_4,188,4,1,0.9,0,0.08333333333333333
utterance_188_6,188,6,7,0.9,0,0.125
utterance_188_8,188,8,4,0.9,0,0.16666666666666666
utterance_188_10,188,10,7,0.9,0,0.20833333333333334
utterance_188_14,188,14,6,0.9,0,0.2916666666666667
utterance_188_17,188,17,8,0.9,1,0.3541666666666667
utterance_188_19,188,19,6,0.9,0,0.3958333333333333
utterance_188_21,188,21,8,0.9,1,0.4375
utterance_188_23,188,23,8,0.9,0,0.4791666666666667
utterance_188_26,188,26,1,0.9,0,0.5416666666666666
utterance_188_28,188,28,4,0.9,1,0.5833333333333334
utterance_188_30,188,30,8,0.9,1,0.625
utterance_188_33,188,33,9,0.9,0,0.6875
utterance_188_36,188,36,1,0.9,0,0.75
utterance_188_39,188,39,4,0.8,0,0.8125
utterance_188_42,188,42,5,0.9,0,0.875
utterance_188_46,188,46,4,0.9,1,0.9583333333333334
utterance_188_48,188,48,5,0.9,0,1.0
utterance_189_3,189,3,7,0.9,0,0.11538461538461539
utterance_189_4,189,4,4,0.8,0,0.15384615384615385
utterance_189_6,189,6,9,0.9,1,0.23076923076923078
utterance_189_8,189,8,7,0.9,1,0.3076923076923077
utterance_189_9,189,9,7,0.9,0,0.34615384615384615
utterance_189_11,189,11,7,0.9,1,0.4230769230769231
utterance_189_14,189,14,8,0.85,0,0.5384615384615384
utterance_189_15,189,15,7,0.9,0,0.5769230769230769
utterance_189_17,189,17,2,0.9,0,0.6538461538461539
utterance_189_18,189,18,7,0.9,0,0.6923076923076923
utterance_189_19,189,19,7,0.9,0,0.7307692307692307
utterance_189_20,189,20,9,0.9,1,0.7692307692307693
utterance_189_22,189,22,1,0.9,0,0.8461538461538461
utterance_189_24,189,24,4,0.9,0,0.9230769230769231
utterance_189_26,189,26,5,0.9,0,1.0
utterance_190_2,190,2,8,0.8,0,0.07407407407407407
utterance_190_4,190,4,9,0.9,0,0.14814814814814814
utterance_190_5,190,5,7,0.9,0,0.18518518518518517
utterance_190_7,190,7,9,0.9,0,0.25925925925925924
utterance_190_8,190,8,9,0.9,0,0.2962962962962963
utterance_190_9,190,9,4,0.9,0,0.3333333333333333
utterance_190_10,190,10,4,0.9,0,0.37037037037037035
utterance_190_12,190,12,7,0.9,0,0.4444444444444444
utterance_190_13,190,13,4,0.9,0,0.48148148148148145
utterance_190_16,190,16,9,0.9,0,0.5925925925925926
utterance_190_17,190,17,6,0.8,1,0.6296296296296297
utterance_190_19,190,19,9,0.9,0,0.7037037037037037
utterance_190_20,190,20,9,0.9,0,0.7407407407407407
utterance_190_23,190,23,5,0.9,1,0.8518518518518519
utterance_190_27,190,27,9,0.9,1,1.0
utterance_191_2,191,2,10,0.9,0,0.07407407407407407
utterance_191_3,191,3,7,0.9,0,0.1111111111111111
utterance_191_6,191,6,7,0.9,0,0.2222222222222222
utterance_191_8,191,8,7,0.9,0,0.2962962962962963
utterance_191_10,191,10,7,0.9,0,0.37037037037037035
utterance_191_15,191,15,7,0.9,1,0.5555555555555556
utterance_191_17,191,17,7,0.9,0,0.6296296296296297
utterance_191_19,191,19,8,0.9,1,0.7037037037037037
utterance_191_21,191,21,4,0.9,0,0.7777777777777778
utterance_191_23,191,23,5,0.9,0,0.8518518518518519
utterance_191_25,191,25,4,0.9,0,0.9259259259259259
utterance_191_27,191,27,3,1.0,0,1.0
utterance_192_1,192,1,10,0.9,0,0.04
utterance_192_3,192,3,10,0.9,0,0.12
utterance_192_5,192,5,10,0.9,0,0.2
utterance_192_7,192,7,10,0.9,0,0.28
utterance_192_9,192,9,7,0.9,0,0.36
utterance_192_11,192,11,7,0.9,0,0.44
utterance_192_13,192,13,7,0.9,0,0.52
utterance_192_15,192,15,9,0.9,0,0.6
utterance_192_17,192,17,0,0.9,0,0.68
utterance_192_19,192,19,0,0.9,0,0.76
utterance_192_21,192,21,8,0.8,0,0.84
utterance_192_23,192,23,5,1.0,0,0.92
utterance_192_25,192,25,5,0.9,0,1.0
utterance_194_4,194,4,7,0.9,0,0.3076923076923077
utterance_194_11,194,11,1,0.9,0,0.8461538461538461
utterance_194_13,194,13,9,0.9,1,1.0
utterance_195_1,195,1,4,0.9,0,0.018518518518518517
utterance_195_3,195,3,8,0.9,0,0.05555555555555555
utterance_195_5,195,5,7,0.9,0,0.09259259259259259
utterance_195_6,195,6,4,0.9,1,0.1111111111111111
utterance_195_15,195,15,7,0.9,0,0.2777777777777778
utterance_195_17,195,17,4,0.9,1,0.3148148148148148
utterance_195_22,195,22,4,0.9,1,0.4074074074074074
utterance_195_23,195,23,4,0.9,1,0.42592592592592593
utterance_195_29,195,29,8,0.9,0,0.5370370370370371
utterance_195_31,195,31,8,0.9,1,0.5740740740740741
utterance_195_34,195,34,4,0.9,1,0.6296296296296297
utterance_195_36,195,36,9,0.9,1,0.6666666666666666
utterance_195_44,195,44,4,0.9,0,0.8148148148148148
utterance_195_48,195,48,8,0.9,1,0.8888888888888888
utterance_195_52,195,52,5,0.9,0,0.9629629629629629
utterance_195_54,195,54,9,0.9,1,1.0
utterance_196_4,196,4,4,0.9,0,0.07017543859649122
utterance_196_5,196,5,5,1.0,0,0.08771929824561403
utterance_196_9,196,9,4,0.9,0,0.15789473684210525
utterance_196_10,196,10,7,0.9,0,0.17543859649122806
utterance_196_13,196,13,9,0.9,0,0.22807017543859648
utterance_196_22,196,22,10,0.8,0,0.38596491228070173
utterance_196_23,196,23,6,0.9,0,0.40350877192982454
utterance_196_28,196,28,9,0.9,0,0.49122807017543857
utterance_196_30,196,30,0,0.9,0,0.5263157894736842
utterance_196_35,196,35,0,0.9,0,0.6140350877192983
utterance_196_38,196,38,5,0.9,0,0.6666666666666666
utterance_196_42,196,42,2,0.9,0,0.7368421052631579
utterance_196_46,196,46,1,0.9,0,0.8070175438596491
utterance_196_50,196,50,2,0.9,0,0.8771929824561403
utterance_196_55,196,55,6,0.9,0,0.9649122807017544
utterance_196_57,196,57,6,0.9,0,1.0
utterance_198_2,198,2,4,0.9,0,0.047619047619047616
utterance_198_4,198,4,7,0.9,0,0.09523809523809523
utterance_198_6,198,6,7,0.9,0,0.14285714285714285
utterance_198_7,198,7,9,0.9,0,0.16666666666666666
utterance_198_9,198,9,7,0.9,0,0.21428571428571427
utterance_198_11,198,11,8,0.8,0,0.2619047619047619
utterance_198_12,198,12,7,0.9,0,0.2857142857142857
utterance_198_14,198,14,7,0.9,0,0.3333333333333333
utterance_198_17,198,17,6,0.9,0,0.40476190476190477
utterance_198_19,198,19,4,0.9,0,0.4523809523809524
utterance_198_21,198,21,4,0.9,0,0.5
utterance_198_22,198,22,7,0.9,1,0.5238095238095238
utterance_198_23,198,23,4,0.9,1,0.5476190476190477
utterance_198_25,198,25,9,0.9,0,0.5952380952380952
utterance_198_28,198,28,4,0.9,1,0.6666666666666666
utterance_198_30,198,30,1,0.9,0,0.7142857142857143
utterance_198_31,198,31,5,0.9,0,0.7380952380952381
utterance_198_33,198,33,1,0.9,1,0.7857142857142857
utterance_198_34,198,34,9,0.9,1,0.8095238095238095
utterance_198_35,198,35,5,0.9,1,0.8333333333333334
utterance_198_38,198,38,9,0.9,1,0.9047619047619048
utterance_198_40,198,40,4,0.9,1,0.9523809523809523
utterance_198_42,198,42,5,1.0,0,1.0
utterance_201_2,201,2,10,0.9,0,0.07407407407407407
utterance_201_4,201,4,9,0.9,0,0.14814814814814814
utterance_201_6,201,6,4,0.9,1,0.2222222222222222
utterance_201_8,201,8,9,0.9,0,0.2962962962962963
utterance_201_10,201,10,9,0.9,0,0.37037037037037035
utterance_201_11,201,11,4,0.9,1,0.4074074074074074
utterance_201_15,201,15,10,0.9,0,0.5555555555555556
utterance_201_19,201,19,7,0.9,0,0.7037037037037037
utterance_201_21,201,21,4,0.9,1,0.7777777777777778
utterance_201_23,201,23,8,0.9,0,0.8518518518518519
utterance_201_25,201,25,7,0.9,0,0.9259259259259259
utterance_201_27,201,27,5,0.9,0,1.0
utterance_203_1,203,1,0,1.0,0,0.03225806451612903
utterance_203_3,203,3,7,0.9,0,0.0967741935483871
utterance_203_5,203,5,9,0.9,0,0.16129032258064516
utterance_203_11,203,11,8,0.9,0,0.3548387096774194
utterance_203_12,203,12,4,0.9,0,0.3870967741935484
utterance_203_14,203,14,9,0.9,0,0.45161290322580644
utterance_203_15,203,15,9,0.9,0,0.4838709677419355
utterance_203_17,203,17,6,0.9,0,0.5483870967741935
utterance_203_19,203,19,6,0.9,0,0.6129032258064516
utterance_203_21,203,21,8,0.9,0,0.6774193548387096
utterance_203_22,203,22,7,0.9,1,0.7096774193548387
utterance_203_24,203,24,5,0.9,0,0.7741935483870968
utterance_203_26,203,26,2,0.9,0,0.8387096774193549
utterance_203_29,203,29,4,0.9,1,0.9354838709677419
utterance_203_31,203,31,5,1.0,0,1.0
utterance_204_4,204,4,7,0.9,0,0.16
utterance_204_5,204,5,7,0.9,0,0.2
utterance_204_7,204,7,7,0.9,0,0.28
utterance_204_8,204,8,4,0.9,1,0.32
utterance_204_9,204,9,9,0.9,0,0.36
utterance_204_11,204,11,7,0.9,0,0.44
utterance_204_12,204,12,8,0.9,1,0.48
utterance_204_13,204,13,7,0.9,1,0.52
utterance_204_15,204,15,7,0.9,0,0.6
utterance_204_18,204,18,7,0.9,1,0.72
utterance_204_19,204,19,8,0.9,1,0.76
utterance_204_20,204,20,0,0.9,0,0.8
utterance_204_21,204,21,9,0.8,0,0.84
utterance_204_22,204,22,10,0.8,0,0.88
utterance_204_23,204,23,8,0.8,0,0.92
utterance_204_24,204,24,3,0.9,0,0.96
utterance_204_25,204,25,3,0.9,0,1.0
utterance_206_3,206,3,7,0.9,1,0.14285714285714285
utterance_206_5,206,5,8,0.9,0,0.23809523809523808
utterance_206_10,206,10,9,0.9,0,0.47619047619047616
utterance_206_13,206,13,8,0.9,1,0.6190476190476191
utterance_206_15,206,15,7,0.9,0,0.7142857142857143
utterance_206_17,206,17,8,0.9,0,0.8095238095238095
utterance_206_19,206,19,5,0.9,0,0.9047619047619048
utterance_206_21,206,21,8,0.9,1,1.0
utterance_207_1,207,1,10,0.9,0,0.034482758620689655
utterance_207_3,207,3,4,0.9,0,0.10344827586206896
utterance_207_5,207,5,7,0.9,0,0.1724137931034483
utterance_207_7,207,7,1,0.9,0,0.2413793103448276
utterance_207_9,207,9,9,0.9,0,0.3103448275862069
utterance_207_11,207,11,1,0.9,0,0.3793103448275862
utterance_207_13,207,13,9,0.9,0,0.4482758620689655
utterance_207_15,207,15,9,0.9,0,0.5172413793103449
utterance_207_17,207,17,9,0.9,0,0.5862068965517241
utterance_207_19,207,19,1,0.9,0,0.6551724137931034
utterance_207_21,207,21,5,1.0,0,0.7241379310344828
utterance_207_23,207,23,2,0.9,0,0.7931034482758621
utterance_207_25,207,25,10,0.9,0,0.8620689655172413
utterance_207_27,207,27,8,0.9,0,0.9310344827586207
utterance_207_29,207,29,1,0.9,0,1.0
utterance_212_3,212,3,4,0.9,0,0.17647058823529413
utterance_212_4,212,4,8,0.9,0,0.23529411764705882
utterance_212_6,212,6,9,0.9,0,0.35294117647058826
utterance_212_7,212,7,9,0.9,0,0.4117647058823529
utterance_212_10,212,10,4,0.9,0,0.5882352941176471
utterance_212_11,212,11,8,0.9,1,0.6470588235294118
utterance_212_17,212,17,0,0.9,0,1.0
utterance_213_2,213,2,4,0.9,0,0.07692307692307693
utterance_213_3,213,3,10,0.9,0,0.11538461538461539
utterance_213_5,213,5,7,0.9,0,0.19230769230769232
utterance_213_7,213,7,4,0.9,0,0.2692307692307692
utterance_213_8,213,8,4,0.9,0,0.3076923076923077
utterance_213_10,213,10,7,0.9,0,0.38461538461538464
utterance_213_12,213,12,6,0.9,0,0.46153846153846156
utterance_213_14,213,14,6,0.9,0,0.5384615384615384
utterance_213_16,213,16,5,1.0,0,0.6153846153846154
utterance_213_18,213,18,5,1.0,0,0.6923076923076923
utterance_213_20,213,20,5,1.0,0,0.7692307692307693
utterance_213_21,213,21,10,0.9,0,0.8076923076923077
utterance_213_23,213,23,1,0.9,0,0.8846153846153846
utterance_213_24,213,24,10,0.9,0,0.9230769230769231
utterance_213_26,213,26,10,0.9,0,1.0
utterance_214_0,214,0,5,0.9,0,0.0
utterance_214_2,214,2,7,0.9,0,0.10526315789473684
utterance_214_4,214,4,4,0.9,0,0.21052631578947367
utterance_214_6,214,6,8,0.9,0,0.3157894736842105
utterance_214_9,214,9,4,0.9,0,0.47368421052631576
utterance_214_10,214,10,6,0.9,0,0.5263157894736842
utterance_214_12,214,12,9,0.9,0,0.631578947368421
utterance_214_14,214,14,0,0.9,0,0.7368421052631579
utterance_214_16,214,16,5,0.9,0,0.8421052631578947
utterance_214_18,214,18,9,0.9,0,0.9473684210526315
utterance_214_19,214,19,5,0.9,0,1.0
utterance_215_2,215,2,10,0.9,0,0.046511627906976744
utterance_215_4,215,4,0,0.9,0,0.09302325581395349
utterance_215_6,215,6,4,0.9,0,0.13953488372093023
utterance_215_8,215,8,0,0.9,0,0.18604651162790697
utterance_215_10,215,10,2,0.9,0,0.23255813953488372
utterance_215_12,215,12,0,0.9,0,0.27906976744186046
utterance_215_13,215,13,8,0.8,0,0.3023255813953488
utterance_215_15,215,15,7,0.9,0,0.3488372093023256
utterance_215_17,215,17,0,0.9,0,0.3953488372093023
utterance_215_19,215,19,0,0.9,0,0.4418604651162791
utterance_215_21,215,21,8,0.8,0,0.4883720930232558
utterance_215_23,215,23,7,0.9,0,0.5348837209302325
utterance_215_25,215,25,7,0.8,0,0.5813953488372093
utterance_215_27,215,27,0,0.9,0,0.627906976744186
utterance_215_29,215,29,0,0.9,0,0.6744186046511628
utterance_215_31,215,31,8,0.9,0,0.7209302325581395
utterance_215_33,215,33,9,0.9,0,0.7674418604651163
utterance_215_35,215,35,8,0.9,0,0.813953488372093
utterance_215_37,215,37,9,0.9,0,0.8604651162790697
utterance_215_39,215,39,5,0.9,0,0.9069767441860465
utterance_215_41,215,41,8,0.9,0,0.9534883720930233
utterance_215_43,215,43,5,0.9,0,1.0
utterance_216_2,216,2,9,0.9,1,0.06666666666666667
utterance_216_5,216,5,9,0.9,0,0.16666666666666666
utterance_216_6,216,6,7,0.9,0,0.2
utterance_216_8,216,8,7,0.9,0,0.26666666666666666
utterance_216_14,216,14,4,0.9,0,0.4666666666666667
utterance_216_18,216,18,8,0.8,0,0.6
utterance_216_19,216,19,8,0.9,1,0.6333333333333333
utterance_216_26,216,26,5,0.9,0,0.8666666666666667
utterance_216_29,216,29,5,0.9,0,0.9666666666666667
utterance_216_30,216,30,7,0.9,0,1.0
utterance_217_1,217,1,4,0.9,0,0.034482758620689655
utterance_217_2,217,2,10,0.9,0,0.06896551724137931
utterance_217_4,217,4,9,0.9,0,0.13793103448275862
utterance_217_7,217,7,8,0.9,0,0.2413793103448276
utterance_217_9,217,9,4,0.9,0,0.3103448275862069
utterance_217_11,217,11,4,0.9,0,0.3793103448275862
utterance_217_12,217,12,7,0.9,0,0.41379310344827586
utterance_217_15,217,15,7,0.9,0,0.5172413793103449
utterance_217_17,217,17,7,0.9,0,0.5862068965517241
utterance_217_18,217,18,4,0.9,0,0.6206896551724138
utterance_217_20,217,20,1,0.9,0,0.6896551724137931
utterance_217_22,217,22,6,0.9,0,0.7586206896551724
utterance_217_24,217,24,5,0.9,0,0.8275862068965517
utterance_217_25,217,25,5,0.9,0,0.8620689655172413
utterance_217_27,217,27,1,0.9,0,0.9310344827586207
utterance_217_29,217,29,3,1.0,0,1.0
utterance_218_0,218,0,4,0.9,0,0.0
utterance_218_1,218,1,7,0.9,0,0.025
utterance_218_5,218,5,2,0.9,0,0.125
utterance_218_6,218,6,8,0.9,0,0.15
utterance_218_10,218,10,9,0.9,1,0.25
utterance_218_11,218,11,9,0.9,0,0.275
utterance_218_12,218,12,0,0.9,0,0.3
utterance_218_13,218,13,0,0.9,0,0.325
utterance_218_15,218,15,9,0.9,0,0.375
utterance_218_19,218,19,7,0.9,0,0.475
utterance_218_20,218,20,9,0.9,0,0.5
utterance_218_23,218,23,7,0.9,1,0.575
utterance_218_24,218,24,4,0.9,0,0.6
utterance_218_26,218,26,4,0.8,1,0.65
utterance_218_29,218,29,8,0.9,1,0.725
utterance_218_30,218,30,8,0.9,1,0.75
utterance_218_31,218,31,9,0.9,1,0.775
utterance_218_32,218,32,4,0.9,0,0.8
utterance_218_34,218,34,9,0.9,1,0.85
utterance_218_35,218,35,0,0.9,0,0.875
utterance_218_38,218,38,7,0.9,0,0.95
utterance_218_40,218,40,5,0.9,0,1.0
utterance_220_2,220,2,4,0.95,0,0.1
utterance_220_4,220,4,7,0.9,0,0.2
utterance_220_6,220,6,0,0.9,0,0.3
utterance_220_8,220,8,6,0.9,0,0.4
utterance_220_10,220,10,7,0.9,0,0.5
utterance_220_12,220,12,4,0.9,0,0.6
utterance_220_14,220,14,6,0.9,0,0.7
utterance_220_16,220,16,8,0.9,1,0.8
utterance_220_18,220,18,5,1.0,0,0.9
utterance_220_20,220,20,3,0.9,0,1.0
utterance_223_0,223,0,7,0.9,0,0.0
utterance_223_2,223,2,4,0.9,0,0.11764705882352941
utterance_223_3,223,3,4,0.9,0,0.17647058823529413
utterance_223_5,223,5,7,0.9,0,0.29411764705882354
utterance_223_7,223,7,7,0.9,0,0.4117647058823529
utterance_223_9,223,9,5,0.9,0,0.5294117647058824
utterance_223_11,223,11,4,0.9,0,0.6470588235294118
utterance_223_13,223,13,6,0.9,1,0.7647058823529411
utterance_223_15,223,15,4,0.9,1,0.8823529411764706
utterance_223_17,223,17,5,0.9,0,1.0
utterance_224_1,224,1,10,0.9,0,0.02702702702702703
utterance_224_3,224,3,0,0.9,1,0.08108108108108109
utterance_224_5,224,5,7,0.9,1,0.13513513513513514
utterance_224_9,224,9,8,0.9,0,0.24324324324324326
utterance_224_11,224,11,7,0.9,0,0.2972972972972973
utterance_224_13,224,13,8,0.9,1,0.35135135135135137
utterance_224_15,224,15,8,0.9,0,0.40540540540540543
utterance_224_17,224,17,7,0.9,1,0.4594594594594595
utterance_224_20,224,20,6,0.9,1,0.5405405405405406
utterance_224_22,224,22,9,0.9,0,0.5945945945945946
utterance_224_23,224,23,5,0.9,1,0.6216216216216216
utterance_224_26,224,26,6,0.9,1,0.7027027027027027
utterance_224_28,224,28,9,0.9,1,0.7567567567567568
utterance_224_31,224,31,4,0.9,1,0.8378378378378378
utterance_224_33,224,33,5,0.9,1,0.8918918918918919
utterance_224_35,224,35,9,0.9,1,0.9459459459459459
utterance_224_37,224,37,6,0.9,1,1.0
utterance_225_1,225,1,10,0.9,0,0.047619047619047616
utterance_225_3,225,3,7,0.9,0,0.14285714285714285
utterance_225_5,225,5,4,0.9,0,0.23809523809523808
utterance_225_8,225,8,4,0.9,0,0.38095238095238093
utterance_225_10,225,10,4,0.9,0,0.47619047619047616
utterance_225_12,225,12,5,0.9,0,0.5714285714285714
utterance_225_13,225,13,6,0.9,0,0.6190476190476191
utterance_225_15,225,15,4,0.9,0,0.7142857142857143
utterance_225_17,225,17,9,0.9,0,0.8095238095238095
utterance_225_19,225,19,5,0.9,1,0.9047619047619048
utterance_225_21,225,21,5,0.9,0,1.0
utterance_226_1,226,1,4,0.9,0,0.05263157894736842
utterance_226_3,226,3,9,0.9,0,0.15789473684210525
utterance_226_5,226,5,9,0.9,0,0.2631578947368421
utterance_226_7,226,7,7,0.9,0,0.3684210526315789
utterance_226_10,226,10,7,0.9,0,0.5263157894736842
utterance_226_15,226,15,4,0.9,0,0.7894736842105263
utterance_226_17,226,17,7,0.9,0,0.8947368421052632
utterance_226_19,226,19,0,0.9,1,1.0
utterance_227_5,227,5,4,0.9,0,0.17857142857142858
utterance_227_7,227,7,7,0.9,0,0.25
utterance_227_10,227,10,4,0.9,1,0.35714285714285715
utterance_227_13,227,13,7,0.9,0,0.4642857142857143
utterance_227_16,227,16,8,0.9,1,0.5714285714285714
utterance_227_19,227,19,7,0.9,0,0.6785714285714286
utterance_227_21,227,21,9,0.9,0,0.75
utterance_227_22,227,22,4,0.9,1,0.7857142857142857
utterance_227_24,227,24,4,0.9,1,0.8571428571428571
utterance_227_26,227,26,5,0.9,0,0.9285714285714286
utterance_227_28,227,28,5,0.9,0,1.0
utterance_228_3,228,3,4,0.9,0,0.17647058823529413
utterance_228_5,228,5,7,0.9,0,0.29411764705882354
utterance_228_9,228,9,4,0.9,0,0.5294117647058824
utterance_228_11,228,11,4,0.9,1,0.6470588235294118
utterance_228_14,228,14,8,0.85,1,0.8235294117647058
utterance_228_17,228,17,6,0.9,1,1.0
utterance_229_1,229,1,4,0.9,0,0.045454545454545456
utterance_229_3,229,3,4,0.9,0,0.13636363636363635
utterance_229_5,229,5,4,0.9,0,0.22727272727272727
utterance_229_8,229,8,9,0.9,0,0.36363636363636365
utterance_229_10,229,10,9,0.9,0,0.45454545454545453
utterance_229_11,229,11,4,0.9,0,0.5
utterance_229_13,229,13,4,0.9,0,0.5909090909090909
utterance_229_15,229,15,0,0.9,0,0.6818181818181818
utterance_229_17,229,17,4,0.9,0,0.7727272727272727
utterance_229_20,229,20,8,0.9,0,0.9090909090909091
utterance_229_22,229,22,8,0.9,0,1.0
utterance_230_1,230,1,10,0.9,0,0.05
utterance_230_3,230,3,4,0.8,0,0.15
utterance_230_5,230,5,4,0.95,0,0.25
utterance_230_7,230,7,9,0.9,1,0.35
utterance_230_9,230,9,4,0.9,1,0.45
utterance_230_11,230,11,4,0.9,1,0.55
utterance_230_14,230,14,8,0.9,0,0.7
utterance_230_16,230,16,8,0.85,0,0.8
utterance_230_18,230,18,1,0.9,0,0.9
utterance_230_20,230,20,5,0.9,0,1.0
utterance_231_1,231,1,4,0.9,0,0.047619047619047616
utterance_231_3,231,3,7,0.9,0,0.14285714285714285
utterance_231_5,231,5,1,0.9,0,0.23809523809523808
utterance_231_6,231,6,7,0.9,0,0.2857142857142857
utterance_231_8,231,8,8,0.9,0,0.38095238095238093
utterance_231_9,231,9,8,0.9,1,0.42857142857142855
utterance_231_12,231,12,8,0.9,1,0.5714285714285714
utterance_231_13,231,13,0,0.9,0,0.6190476190476191
utterance_231_16,231,16,6,0.9,0,0.7619047619047619
utterance_231_18,231,18,1,0.9,0,0.8571428571428571
utterance_231_21,231,21,4,0.9,0,1.0
utterance_233_1,233,1,9,0.9,0,0.04
utterance_233_3,233,3,7,0.9,0,0.12
utterance_233_8,233,8,4,0.9,1,0.32
utterance_233_9,233,9,4,0.9,1,0.36
utterance_233_14,233,14,7,0.9,1,0.56
utterance_233_21,233,21,9,0.9,0,0.84
utterance_233_23,233,23,8,0.9,0,0.92
utterance_233_24,233,24,9,0.9,0,0.96
utterance_233_25,233,25,4,0.9,0,1.0
utterance_235_1,235,1,4,0.9,0,0.041666666666666664
utterance_235_3,235,3,4,0.9,0,0.125
utterance_235_5,235,5,8,0.9,0,0.20833333333333334
utterance_235_8,235,8,4,0.9,1,0.3333333333333333
utterance_235_10,235,10,8,0.9,0,0.4166666666666667
utterance_235_12,235,12,8,0.9,0,0.5
utterance_235_18,235,18,4,0.9,0,0.75
utterance_235_21,235,21,8,0.8,0,0.875
utterance_235_24,235,24,8,0.9,1,1.0
utterance_236_1,236,1,10,0.9,0,0.043478260869565216
utterance_236_3,236,3,4,0.9,0,0.13043478260869565
utterance_236_5,236,5,7,0.9,0,0.21739130434782608
utterance_236_7,236,7,7,0.9,0,0.30434782608695654
utterance_236_9,236,9,4,0.9,1,0.391304347826087
utterance_236_11,236,11,7,0.9,0,0.4782608695652174
utterance_236_13,236,13,6,0.9,0,0.5652173913043478
utterance_236_15,236,15,4,0.9,0,0.6521739130434783
utterance_236_17,236,17,8,0.9,1,0.7391304347826086
utterance_236_19,236,19,6,0.9,0,0.8260869565217391
utterance_236_21,236,21,6,0.9,1,0.9130434782608695
utterance_236_23,236,23,5,1.0,0,1.0
utterance_237_1,237,1,4,0.9,0,0.04
utterance_237_3,237,3,9,0.9,0,0.12
utterance_237_5,237,5,7,0.9,0,0.2
utterance_237_7,237,7,4,0.95,0,0.28
